State-County FIPS Code,Select State,Select County,State-County-Tract FIPS Code (lookup by address at http://www.ffiec.gov/Geocode/),Primary RUCA Code 2010,"Secondary RUCA Code, 2010 (see errata)","Tract Population, 2010","Land Area (square miles), 2010","Population Density (per square mile), 2010"
42079,PA,Luzerne County,42079218000,1,1,"3,990",5.2,771.5
42079,PA,Luzerne County,42079980100,1,1,5,0.8,6.5
42081,PA,Lycoming County,42081000100,1,1,"3,184",1,"3,305.50"
42081,PA,Lycoming County,42081000200,1,1,"2,271",0.7,"3,341.20"
42081,PA,Lycoming County,42081000300,1,1,"5,959",0.8,"7,257.90"
42081,PA,Lycoming County,42081000400,1,1,"4,373",0.5,"8,806.70"
42081,PA,Lycoming County,42081000500,1,1,"2,900",0.3,"8,584.70"
42081,PA,Lycoming County,42081000600,1,1,"2,734",0.7,"3,716.50"
42081,PA,Lycoming County,42081000800,1,1,"2,380",1,"2,434.60"
42081,PA,Lycoming County,42081000900,1,1,"2,509",2.2,"1,166.10"
42081,PA,Lycoming County,42081001000,1,1,"3,071",1.6,"1,958.50"
42081,PA,Lycoming County,42081010100,2,2,"2,339",261.9,8.9
42081,PA,Lycoming County,42081010200,2,2,"1,049",242,4.3
42081,PA,Lycoming County,42081010300,2,2,"3,353",53.8,62.3
42081,PA,Lycoming County,42081010400,2,2,"5,227",68.9,75.8
42081,PA,Lycoming County,42081010500,2,2,"5,798",169.9,34.1
42081,PA,Lycoming County,42081010600,8,8,"4,331",114.3,37.9
42081,PA,Lycoming County,42081010700,7,7.1,"6,094",32,190.3
42081,PA,Lycoming County,42081010800,7,7.1,"7,040",36.2,194.2
42081,PA,Lycoming County,42081010900,1,1,"2,792",12.1,230.1
42081,PA,Lycoming County,42081011000,1,1,"4,615",3.6,"1,279.20"
42081,PA,Lycoming County,42081011100,1,1,"5,542",3.3,"1,679.80"
42081,PA,Lycoming County,42081011200,1,1,"5,484",17.9,307.2
42081,PA,Lycoming County,42081011301,2,2,"2,200",13,169.5
42081,PA,Lycoming County,42081011302,1,1,"4,938",9.4,526.2
42081,PA,Lycoming County,42081011400,1,1,"1,681",31.3,53.7
42081,PA,Lycoming County,42081011601,1,1,"1,205",0.6,"2,181.40"
42081,PA,Lycoming County,42081011602,1,1,"6,379",1.9,"3,384.30"
42081,PA,Lycoming County,42081011700,7,7.1,"7,427",85,87.3
42081,PA,Lycoming County,42081011800,2,2,"3,274",54,60.6
42081,PA,Lycoming County,42081011900,2,2,"5,962",8.8,680.3
42083,PA,McKean County,42083420100,4,4,"3,415",36.5,93.6
42083,PA,McKean County,42083420200,4,4,"3,329",1.1,"3,062.70"
42083,PA,McKean County,42083420300,4,4,"2,713",0.6,"4,576.40"
42083,PA,McKean County,42083420400,4,4,"2,728",1.7,"1,634.80"
42083,PA,McKean County,42083420500,5,5,"3,198",47.3,67.6
42083,PA,McKean County,42083420600,6,6,"5,556",138.6,40.1
42083,PA,McKean County,42083420700,10,10,"4,353",122.8,35.5
42083,PA,McKean County,42083420800,10,10,"4,044",153.7,26.3
42083,PA,McKean County,42083420900,10,10,"2,183",176.9,12.3
42083,PA,McKean County,42083421000,5,5,"5,978",141.7,42.2
42083,PA,McKean County,42083421100,7,7,"3,563",115.2,30.9
42083,PA,McKean County,42083421200,7,7,"2,390",43.3,55.3
42085,PA,Mercer County,42085030100,1,1,"2,100",0.5,"4,329.70"
42085,PA,Mercer County,42085030300,1,1,"3,449",0.7,"4,744.20"
42085,PA,Mercer County,42085030400,1,1,"2,690",0.8,"3,259.50"
42085,PA,Mercer County,42085030500,1,1,"2,420",0.5,"5,082.40"
42085,PA,Mercer County,42085030900,1,1,"2,942",1,"2,916.80"
42085,PA,Mercer County,42085031100,1,1,"1,655",3.7,446.5
42085,PA,Mercer County,42085031200,1,1,"5,384",11.5,467.8
42085,PA,Mercer County,42085031300,1,1,"2,627",8.7,300.6
42085,PA,Mercer County,42085031400,1,1,"5,399",3.5,"1,545.00"
42085,PA,Mercer County,42085031700,1,1,"2,516",0.7,"3,567.60"
42085,PA,Mercer County,42085031800,10,10,"5,006",94.4,53
42085,PA,Mercer County,42085031900,4,4,"4,712",26.5,177.5
42085,PA,Mercer County,42085032000,5,5,"5,246",59.5,88.1
42085,PA,Mercer County,42085032100,4,4,"3,187",1.1,"2,914.10"
42085,PA,Mercer County,42085032200,4,4,"2,732",0.8,"3,444.80"
42085,PA,Mercer County,42085032300,1,1,"3,335",22.6,147.7
42085,PA,Mercer County,42085032400,4,4,"6,074",49.2,123.5
42085,PA,Mercer County,42085032501,10,10,"6,214",98.2,63.3
42085,PA,Mercer County,42085032502,5,5,"2,396",43.3,55.3
42085,PA,Mercer County,42085032601,6,6,"5,840",64.8,90.1
42085,PA,Mercer County,42085032602,4,4,"4,912",22.4,219.7
42085,PA,Mercer County,42085032701,2,2,"4,792",31.1,154.2
42085,PA,Mercer County,42085032702,2,2,"2,662",20.9,127.6
42085,PA,Mercer County,42085032800,4,4,"5,948",42.3,140.6
42085,PA,Mercer County,42085032900,4,4,"3,231",1.3,"2,500.80"
42085,PA,Mercer County,42085033000,4,4,"5,125",1.4,"3,540.60"
42085,PA,Mercer County,42085033100,6,6,"4,810",55.2,87.2
42085,PA,Mercer County,42085033200,1,1,"3,379",1.3,"2,690.00"
42085,PA,Mercer County,42085033300,1,1,"3,036",2.4,"1,243.50"
42085,PA,Mercer County,42085033400,1,1,"2,819",2.2,"1,295.80"
42087,PA,Mifflin County,42087960100,4,4,"3,863",92.8,41.6
42087,PA,Mifflin County,42087960200,4,4,"4,053",32.8,123.5
42087,PA,Mifflin County,42087960300,10,10,"5,343",49.2,108.7
42087,PA,Mifflin County,42087960400,7,7,"3,075",49.1,62.7
42087,PA,Mifflin County,42087960500,5,5,"3,834",67.9,56.5
42087,PA,Mifflin County,42087960600,4,4,"5,646",40.4,139.8
42087,PA,Mifflin County,42087960700,4,4,"2,316",0.4,"5,412.10"
42087,PA,Mifflin County,42087960800,4,4,"3,832",0.8,"4,681.10"
42087,PA,Mifflin County,42087960900,4,4,"2,190",0.8,"2,794.10"
42087,PA,Mifflin County,42087961000,4,4,"2,054",1.1,"1,951.60"
42087,PA,Mifflin County,42087961100,4,4,"7,339",30.7,238.9
42087,PA,Mifflin County,42087961200,5,5,"3,137",45.1,69.6
42089,PA,Monroe County,42089300101,2,2.1,"3,573",25,142.8
42089,PA,Monroe County,42089300102,2,2,"6,968",20.9,333.5
42089,PA,Monroe County,42089300201,10,10,"4,225",52.4,80.7
42089,PA,Monroe County,42089300202,4,4,"6,356",24.7,256.9
42089,PA,Monroe County,42089300301,4,4,"4,420",48.6,91
42089,PA,Monroe County,42089300304,4,4,"6,789",38.5,176.1
42089,PA,Monroe County,42089300305,4,4,"5,492",13.4,408.7
42089,PA,Monroe County,42089300307,4,4,"7,578",3.2,"2,373.20"
42089,PA,Monroe County,42089300308,4,4,"3,074",21,146.4
42089,PA,Monroe County,42089300309,4,4,"4,165",23.2,179.6
42089,PA,Monroe County,42089300311,4,4,"2,090",8.4,248.2
42089,PA,Monroe County,42089300312,10,10,"2,299",18.6,123.7
42089,PA,Monroe County,42089300401,2,2,"4,635",19.4,238.6
42089,PA,Monroe County,42089300402,1,1,"6,430",14.8,434
42089,PA,Monroe County,42089300403,3,3,"7,033",29.5,238.6
42089,PA,Monroe County,42089300501,1,1,"3,343",13.8,242.2
42089,PA,Monroe County,42089300502,1,1,"4,760",11,431.7
42089,PA,Monroe County,42089300600,1,1,"4,344",1.6,"2,781.90"
42089,PA,Monroe County,42089300700,1,1,"5,496",1.3,"4,284.90"
42089,PA,Monroe County,42089300800,1,1,"5,567",1.7,"3,227.90"
42089,PA,Monroe County,42089300900,1,1,"6,241",5.2,"1,194.50"
42089,PA,Monroe County,42089301001,1,1,"10,169",13.9,733
42089,PA,Monroe County,42089301002,1,1,"2,803",12,234.5
42089,PA,Monroe County,42089301101,1,1,"6,052",17.2,352.2
42089,PA,Monroe County,42089301102,2,2,"3,031",21.1,143.3
42089,PA,Monroe County,42089301202,3,3,"4,773",13.1,363
42089,PA,Monroe County,42089301203,3,3,"5,940",22.9,259.4
42089,PA,Monroe County,42089301204,3,3,"4,230",7.5,567.3
42089,PA,Monroe County,42089301205,3,3,"8,153",16.8,485.9
42089,PA,Monroe County,42089301301,3,3,"7,874",30.8,255.7
42089,PA,Monroe County,42089301302,2,2,"2,910",24.5,118.8
42089,PA,Monroe County,42089301401,1,1,"4,232",14.7,287.4
42089,PA,Monroe County,42089301402,2,2.1,"4,797",17.5,274
42091,PA,Montgomery County,42091200103,1,1,"4,140",2,"2,024.90"
42091,PA,Montgomery County,42091200104,1,1,"4,207",2.2,"1,883.10"
42091,PA,Montgomery County,42091200105,1,1,"2,778",1.5,"1,821.10"
42091,PA,Montgomery County,42091200106,1,1,"1,857",1.5,"1,257.40"
42091,PA,Montgomery County,42091200200,1,1,"1,375",1.9,712
42091,PA,Montgomery County,42091200301,1,1,"5,739",1.6,"3,629.40"
42091,PA,Montgomery County,42091200305,1,1,"2,291",0.5,"4,822.90"
42091,PA,Montgomery County,42091200306,1,1,"3,434",1.7,"2,076.20"
42091,PA,Montgomery County,42091200307,1,1,"3,063",0.7,"4,299.50"
42091,PA,Montgomery County,42091200308,1,1,"3,983",0.7,"5,842.70"
42091,PA,Montgomery County,42091200309,1,1,"2,660",0.4,"7,262.50"
42091,PA,Montgomery County,42091200310,1,1,"2,845",2.5,"1,137.20"
42091,PA,Montgomery County,42091200401,1,1,"3,259",0.8,"4,277.90"
42091,PA,Montgomery County,42091200402,1,1,"4,101",0.7,"6,214.30"
42091,PA,Montgomery County,42091200501,1,1,"4,081",3,"1,339.60"
42091,PA,Montgomery County,42091200502,1,1,"5,420",1.3,"4,167.00"
42091,PA,Montgomery County,42091200505,1,1,"6,905",7,984.6
42091,PA,Montgomery County,42091200506,1,1,"4,376",3.1,"1,398.40"
42091,PA,Montgomery County,42091200507,1,1,"5,365",2.8,"1,894.30"
42091,PA,Montgomery County,42091200602,1,1,"7,741",3.3,"2,380.60"
42091,PA,Montgomery County,42091200603,1,1,"3,412",1.6,"2,156.20"
42091,PA,Montgomery County,42091200605,1,1,"5,706",3.7,"1,554.40"
42091,PA,Montgomery County,42091200606,1,1,"3,264",0.8,"4,282.90"
42091,PA,Montgomery County,42091200607,1,1,"4,667",1.4,"3,425.20"
42091,PA,Montgomery County,42091200703,1,1,"4,338",2.6,"1,698.40"
42091,PA,Montgomery County,42091200704,1,1,"3,455",1.5,"2,234.80"
42091,PA,Montgomery County,42091200707,1,1,"4,037",3,"1,341.00"
42091,PA,Montgomery County,42091200708,1,1,"5,419",2.8,"1,916.90"
42091,PA,Montgomery County,42091200800,1,1,"3,290",0.6,"5,122.60"
42091,PA,Montgomery County,42091200901,1,1,"4,143",0.8,"5,131.30"
42091,PA,Montgomery County,42091200902,1,1,"1,257",0.1,"9,043.00"
42091,PA,Montgomery County,42091200903,1,1,"4,152",0.8,"4,986.70"
42091,PA,Montgomery County,42091200906,1,1,"1,998",0.5,"4,356.80"
42091,PA,Montgomery County,42091200907,1,1,"2,627",0.4,"7,096.60"
42091,PA,Montgomery County,42091200908,1,1,"2,092",0.4,"5,437.30"
42091,PA,Montgomery County,42091201003,1,1,"4,918",2.7,"1,844.20"
42091,PA,Montgomery County,42091201004,1,1,"4,956",1.3,"3,788.80"
42091,PA,Montgomery County,42091201005,1,1,"3,454",2.1,"1,635.80"
42091,PA,Montgomery County,42091201006,1,1,"2,224",2,"1,090.20"
42091,PA,Montgomery County,42091201100,1,1,"3,229",0.6,"5,499.20"
42091,PA,Montgomery County,42091201201,1,1,"5,867",5.3,"1,112.70"
42091,PA,Montgomery County,42091201203,1,1,"3,389",3,"1,131.50"
42091,PA,Montgomery County,42091201204,1,1,"2,149",1,"2,080.80"
42091,PA,Montgomery County,42091201301,1,1,"3,357",0.4,"7,544.90"
42091,PA,Montgomery County,42091201302,1,1,"3,060",0.4,"7,466.90"
42091,PA,Montgomery County,42091201404,1,1,"4,953",3.4,"1,468.20"
42091,PA,Montgomery County,42091201406,1,1,"4,482",2.3,"1,934.90"
42091,PA,Montgomery County,42091201407,1,1,"2,594",1,"2,727.90"
42091,PA,Montgomery County,42091201408,1,1,"4,345",2.4,"1,839.40"
42091,PA,Montgomery County,42091201409,1,1,"4,120",2.3,"1,762.60"
42091,PA,Montgomery County,42091201410,1,1,"2,519",1,"2,626.10"
42091,PA,Montgomery County,42091201411,1,1,"2,556",0.9,"2,748.00"
42091,PA,Montgomery County,42091201501,1,1,"3,462",1.8,"1,953.80"
42091,PA,Montgomery County,42091201502,1,1,"1,908",1.4,"1,328.60"
42091,PA,Montgomery County,42091201603,1,1,"4,552",0.9,"4,874.30"
42091,PA,Montgomery County,42091201604,1,1,"3,128",0.4,"7,680.40"
42091,PA,Montgomery County,42091201605,1,1,"2,980",0.5,"6,328.90"
42091,PA,Montgomery County,42091201606,1,1,"2,200",0.3,"7,144.20"
42091,PA,Montgomery County,42091201607,1,1,"3,468",0.6,"5,357.50"
42091,PA,Montgomery County,42091201608,1,1,"4,684",1.9,"2,412.00"
42091,PA,Montgomery County,42091201703,1,1,"3,114",0.9,"3,641.50"
42091,PA,Montgomery County,42091201704,1,1,"3,333",0.5,"6,338.20"
42091,PA,Montgomery County,42091201705,1,1,"4,403",0.7,"6,069.30"
42091,PA,Montgomery County,42091201706,1,1,"4,606",1,"4,716.80"
42091,PA,Montgomery County,42091201800,1,1,"2,779",0.9,"3,019.70"
42091,PA,Montgomery County,42091201901,1,1,"4,725",2,"2,422.00"
42091,PA,Montgomery County,42091201902,1,1,"5,968",1.6,"3,642.70"
42091,PA,Montgomery County,42091202000,1,1,"2,543",0.3,"7,313.50"
42091,PA,Montgomery County,42091202100,1,1,"4,422",0.6,"7,628.30"
42091,PA,Montgomery County,42091202201,1,1,"4,810",1.2,"3,905.80"
42091,PA,Montgomery County,42091202202,1,1,"3,006",0.8,"3,722.20"
42091,PA,Montgomery County,42091202301,1,1,"4,571",1.1,"4,238.70"
42091,PA,Montgomery County,42091202302,1,1,"2,100",0.7,"3,124.70"
42091,PA,Montgomery County,42091202401,1,1,"3,554",0.3,"12,975.90"
42091,PA,Montgomery County,42091202402,1,1,"4,689",1.1,"4,455.80"
42091,PA,Montgomery County,42091202500,1,1,"5,236",2.1,"2,544.40"
42091,PA,Montgomery County,42091202602,1,1,"2,624",0.6,"4,179.20"
42091,PA,Montgomery County,42091202603,1,1,"3,861",0.6,"6,637.90"
42091,PA,Montgomery County,42091202604,1,1,"2,342",0.7,"3,543.50"
42091,PA,Montgomery County,42091203000,1,1,"3,154",6.5,487.9
42091,PA,Montgomery County,42091203103,1,1,"2,985",2.8,"1,048.10"
42091,PA,Montgomery County,42091203104,1,1,"4,182",1.6,"2,545.90"
42091,PA,Montgomery County,42091203105,1,1,"5,385",2.9,"1,827.10"
42091,PA,Montgomery County,42091203106,1,1,"1,643",0.7,"2,383.30"
42091,PA,Montgomery County,42091203203,1,1,"4,093",2,"2,087.90"
42091,PA,Montgomery County,42091203204,1,1,"6,558",3.2,"2,057.20"
42091,PA,Montgomery County,42091203205,1,1,"2,211",2.3,972.1
42091,PA,Montgomery County,42091203207,1,1,"3,255",3.2,"1,008.40"
42091,PA,Montgomery County,42091203208,1,1,"2,758",2.2,"1,256.60"
42091,PA,Montgomery County,42091203302,1,1,"5,907",2.9,"2,013.60"
42091,PA,Montgomery County,42091203303,1,1,"4,155",1.5,"2,714.50"
42091,PA,Montgomery County,42091203304,1,1,"3,528",1.2,"3,010.00"
42091,PA,Montgomery County,42091203401,1,1,"6,153",1.4,"4,523.20"
42091,PA,Montgomery County,42091203402,1,1,"6,189",2.6,"2,377.80"
42091,PA,Montgomery County,42091203403,1,1,"3,192",1.4,"2,250.60"
42091,PA,Montgomery County,42091203500,1,1,"6,077",0.7,"9,027.00"
42091,PA,Montgomery County,42091203601,1,1,"3,243",0.2,"18,761.50"
42091,PA,Montgomery County,42091203602,1,1,"3,763",0.4,"8,786.70"
42091,PA,Montgomery County,42091203700,1,1,"1,545",1.6,976.1
42091,PA,Montgomery County,42091203801,1,1,"3,709",0.3,"11,421.20"
42091,PA,Montgomery County,42091203803,1,1,"5,630",0.3,"19,242.10"
42091,PA,Montgomery County,42091203804,1,1,"3,241",0.2,"13,952.00"
42091,PA,Montgomery County,42091203901,1,1,"3,709",0.2,"21,588.50"
42091,PA,Montgomery County,42091203902,1,1,"3,536",0.6,"6,278.90"
42091,PA,Montgomery County,42091204002,1,1,"3,285",2.9,"1,146.40"
42091,PA,Montgomery County,42091204007,1,1,"2,257",0.6,"3,520.60"
42091,PA,Montgomery County,42091204008,1,1,"2,865",1.2,"2,404.80"
42091,PA,Montgomery County,42091204009,1,1,"1,439",1.5,964.2
42091,PA,Montgomery County,42091204010,1,1,"2,582",1,"2,531.40"
42091,PA,Montgomery County,42091204101,1,1,"4,321",0.5,"8,997.30"
42091,PA,Montgomery County,42091204102,1,1,"3,512",0.5,"6,786.50"
42091,PA,Montgomery County,42091204200,1,1,"1,320",0.9,"1,536.60"
42091,PA,Montgomery County,42091204300,1,1,"2,434",0.8,"3,145.90"
42091,PA,Montgomery County,42091204400,1,1,"3,241",0.9,"3,442.10"
42091,PA,Montgomery County,42091204500,1,1,"4,752",1.1,"4,498.30"
42091,PA,Montgomery County,42091204600,1,1,"4,612",1.9,"2,450.90"
42091,PA,Montgomery County,42091204701,1,1,"2,173",1.2,"1,759.40"
42091,PA,Montgomery County,42091204702,1,1,"3,402",1.1,"3,218.20"
42091,PA,Montgomery County,42091204800,1,1,"5,020",6.1,829.5
42091,PA,Montgomery County,42091204900,1,1,"5,178",4,"1,307.20"
42091,PA,Montgomery County,42091205000,1,1,"2,517",0.5,"4,957.00"
42091,PA,Montgomery County,42091205100,1,1,"1,853",0.7,"2,524.30"
42091,PA,Montgomery County,42091205200,1,1,"2,848",1.3,"2,274.30"
42091,PA,Montgomery County,42091205300,1,1,"1,867",0.3,"7,309.10"
42091,PA,Montgomery County,42091205400,1,1,"5,990",1.8,"3,262.50"
42091,PA,Montgomery County,42091205501,1,1,"3,514",0.4,"9,353.20"
42091,PA,Montgomery County,42091205502,1,1,"3,565",0.8,"4,360.50"
42091,PA,Montgomery County,42091205503,1,1,"4,827",0.9,"5,190.90"
42091,PA,Montgomery County,42091205600,1,1,"4,314",0.5,"8,522.00"
42091,PA,Montgomery County,42091205700,1,1,"4,554",0.7,"6,909.20"
42091,PA,Montgomery County,42091205801,1,1,"2,643",4.8,546
42091,PA,Montgomery County,42091205805,1,1,"3,070",1,"3,001.80"
42091,PA,Montgomery County,42091205806,1,1,"2,050",0.7,"2,773.40"
42091,PA,Montgomery County,42091205807,1,1,"2,248",0.6,"3,540.00"
42091,PA,Montgomery County,42091205808,1,1,"5,340",1.9,"2,838.70"
42091,PA,Montgomery County,42091205809,1,1,"2,811",0.9,"3,199.00"
42091,PA,Montgomery County,42091205903,1,1,"2,719",1.7,"1,646.20"
42091,PA,Montgomery County,42091205904,1,1,"2,141",1.5,"1,471.80"
42091,PA,Montgomery County,42091205905,1,1,"3,436",1.2,"2,761.20"
42091,PA,Montgomery County,42091205906,1,1,"1,937",2.6,742.9
42091,PA,Montgomery County,42091206004,1,1,"6,147",2.3,"2,716.90"
42091,PA,Montgomery County,42091206005,1,1,"4,397",1.7,"2,537.80"
42091,PA,Montgomery County,42091206006,1,1,"3,032",1.8,"1,692.50"
42091,PA,Montgomery County,42091206007,1,1,"6,068",4.1,"1,465.80"
42091,PA,Montgomery County,42091206102,1,1,"8,290",6.8,"1,212.20"
42091,PA,Montgomery County,42091206104,1,1,"2,940",3.5,846
42091,PA,Montgomery County,42091206105,1,1,"5,442",5.3,"1,018.40"
42091,PA,Montgomery County,42091206106,1,1,"4,547",2.2,"2,114.00"
42091,PA,Montgomery County,42091206201,1,1,"2,666",0.5,"5,595.50"
42091,PA,Montgomery County,42091206202,1,1,"2,086",0.3,"6,869.90"
42091,PA,Montgomery County,42091206300,1,1,"5,089",1.6,"3,237.60"
42091,PA,Montgomery County,42091206400,1,1,"3,509",2.1,"1,702.60"
42091,PA,Montgomery County,42091206501,1,1,"4,182",2.1,"1,988.70"
42091,PA,Montgomery County,42091206502,1,1,"4,957",2.8,"1,801.00"
42091,PA,Montgomery County,42091206600,1,1,"1,385",0.4,"3,358.80"
42091,PA,Montgomery County,42091206702,1,1,"3,403",2.6,"1,332.60"
42091,PA,Montgomery County,42091206703,1,1,"3,700",3,"1,236.30"
42091,PA,Montgomery County,42091206704,1,1,"6,612",8.3,797.6
42091,PA,Montgomery County,42091206801,1,1,"6,825",11.8,579.1
42091,PA,Montgomery County,42091206802,1,1,"2,925",4.4,659.5
42091,PA,Montgomery County,42091206901,1,1,"4,438",1.6,"2,819.90"
42091,PA,Montgomery County,42091206904,1,1,"5,407",3,"1,780.30"
42091,PA,Montgomery County,42091206905,1,1,"4,780",3.2,"1,480.10"
42091,PA,Montgomery County,42091206906,1,1,"2,953",1.8,"1,603.60"
42091,PA,Montgomery County,42091207001,1,1,"7,792",10.6,734.7
42091,PA,Montgomery County,42091207003,1,1,"2,897",2.2,"1,320.50"
42091,PA,Montgomery County,42091207004,1,1,"4,270",1.6,"2,599.00"
42091,PA,Montgomery County,42091207101,1,1,"5,783",9.1,633.5
42091,PA,Montgomery County,42091207103,1,1,"4,095",2.7,"1,506.20"
42091,PA,Montgomery County,42091207104,1,1,"3,186",2,"1,604.80"
42091,PA,Montgomery County,42091207201,1,1,"2,502",0.4,"6,840.90"
42091,PA,Montgomery County,42091207202,1,1,"4,116",0.8,"5,447.00"
42091,PA,Montgomery County,42091207300,1,1,"2,665",0.5,"5,451.10"
42091,PA,Montgomery County,42091207400,1,1,"2,504",9.8,255.2
42091,PA,Montgomery County,42091207500,1,1,"3,299",9,365.6
42091,PA,Montgomery County,42091207600,1,1,"3,686",12.6,293.6
42091,PA,Montgomery County,42091207800,1,1,"6,464",20.2,319.4
42091,PA,Montgomery County,42091207900,1,1,"2,383",0.7,"3,521.40"
42091,PA,Montgomery County,42091208000,1,1,"3,843",0.8,"4,798.70"
42091,PA,Montgomery County,42091208100,1,1,"2,951",0.5,"5,553.70"
42091,PA,Montgomery County,42091208201,2,2,"2,187",9.6,228.3
42091,PA,Montgomery County,42091208203,2,2,"4,364",3,"1,456.50"
42091,PA,Montgomery County,42091208204,2,2,"3,644",2.7,"1,341.60"
42091,PA,Montgomery County,42091208301,2,2,"2,639",12.9,204.2
42091,PA,Montgomery County,42091208302,2,2,"8,300",8.8,947.6
42091,PA,Montgomery County,42091208400,1,1,"3,523",9.9,354.3
42091,PA,Montgomery County,42091208500,1,1,"4,840",8,604.3
42091,PA,Montgomery County,42091208601,1,1,"6,127",11.1,554.5
42091,PA,Montgomery County,42091208603,2,2,"6,479",6.7,971.1
42091,PA,Montgomery County,42091208604,1,1,"5,468",4.8,"1,142.80"
42091,PA,Montgomery County,42091208702,2,2,"3,469",2.8,"1,259.60"
42091,PA,Montgomery County,42091208703,2,2,"3,857",2.6,"1,462.30"
42091,PA,Montgomery County,42091208704,2,2,"4,733",2.5,"1,871.90"
42091,PA,Montgomery County,42091208801,2,2,"1,178",0.2,"4,808.30"
42091,PA,Montgomery County,42091208802,2,2,"3,225",0.8,"4,017.10"
42091,PA,Montgomery County,42091208901,2,2,"3,537",0.7,"5,406.50"
42091,PA,Montgomery County,42091208903,2,2,"2,991",0.8,"3,652.80"
42091,PA,Montgomery County,42091208904,2,2,"3,297",0.2,"16,811.30"
42091,PA,Montgomery County,42091208905,2,2,"2,586",0.5,"5,524.80"
42091,PA,Montgomery County,42091208906,2,2,"3,931",0.5,"8,333.70"
42091,PA,Montgomery County,42091209000,2,2,"1,632",1.2,"1,325.90"
42091,PA,Montgomery County,42091209100,2,2,"5,315",5.1,"1,052.30"
42091,PA,Montgomery County,42091209201,2,2,"1,587",1.9,818.9
42091,PA,Montgomery County,42091209202,2,2,"2,287",0.4,"5,918.20"
42091,PA,Montgomery County,42091210100,1,1,"3,871",1.1,"3,639.90"
42091,PA,Montgomery County,42091210200,1,1,"2,786",1,"2,838.80"
42091,PA,Montgomery County,42091210300,1,1,"3,921",1.9,"2,026.80"
42091,PA,Montgomery County,42091210400,1,1,"4,597",1.5,"3,072.50"
42091,PA,Montgomery County,42091210500,1,1,"4,243",1.3,"3,252.10"
42091,PA,Montgomery County,42091210600,1,1,"4,097",1.2,"3,470.20"
42091,PA,Montgomery County,42091210700,1,1,"5,792",5.3,"1,088.30"
42093,PA,Montour County,42093050100,3,3,"3,970",55.4,71.7
42093,PA,Montour County,42093050200,1,1,"4,171",8.2,508.5
42093,PA,Montour County,42093050300,1,1,"4,699",1.6,"3,020.90"
42093,PA,Montour County,42093050400,2,2,"5,427",65.1,83.3
42095,PA,Northampton County,42095010100,1,1,"3,739",0.7,"5,752.30"
42095,PA,Northampton County,42095010200,1,1,"3,777",2.8,"1,338.60"
42095,PA,Northampton County,42095010300,1,1,"3,290",0.7,"4,789.10"
42095,PA,Northampton County,42095010400,1,1,"5,064",1,"5,034.80"
42095,PA,Northampton County,42095010500,1,1,"4,208",0.8,"5,495.60"
42095,PA,Northampton County,42095010600,1,1,"7,823",1.1,"7,117.50"
42095,PA,Northampton County,42095010700,1,1,"4,780",0.4,"10,927.80"
42095,PA,Northampton County,42095010800,1,1,"2,876",0.3,"9,571.90"
42095,PA,Northampton County,42095010900,1,1,"3,515",0.2,"16,551.90"
42095,PA,Northampton County,42095011000,1,1,"3,530",0.3,"14,047.50"
42095,PA,Northampton County,42095011100,1,1,"3,208",0.3,"9,182.50"
42095,PA,Northampton County,42095011200,1,1,"5,768",0.5,"11,806.50"
42095,PA,Northampton County,42095011300,1,1,"4,061",5.7,708.1
42095,PA,Northampton County,42095014100,1,1,"5,340",1.2,"4,641.50"
42095,PA,Northampton County,42095014200,1,1,"6,029",0.5,"12,566.10"
